ORIGKEY,OBJECTID,CRACK_INDX,FAULT_INDX,IRI_INDX,STRUCT_NEED80,AADT,CONYR,RESYR
08012221 35225 9348,2463,95,75,70,0,16435,1996,1996
08012225 93228 9348,2464,90,0,88,0,16500,1964,2009
08012228 93239 4852,2465,93,0,87,0,16347,1964,2009
08012239 48240 2252,2466,94,76,61,0,24837,2021,2021
08012240 22240 8352,2467,89,0,97,0,28116,2021,2021
08012240 83243 2852,2468,74,78,64,0,28956,2010,2010
15031054 69056 1933,2469,44,55,43,0,6250,1986,1986
15031058 78063 1533,2470,88,11,42,0,1065,1971,1971
15031063 15068 0333,2471,75,0,19,0,1653,1971,1971
15031068 03072 1633,2472,33,0,68,0,2717,1970,2000
15031072 16073 2133,2473,61,0,53,0,2747,1962,2000
15031073 21078 9533,2474,49,0,67,0,3030,1965,2000
15031078 95080 4033,2475,92,0,55,0,4053,1965,1999
15031080 40081 3333,2476,78,0,4,0,4787,1931,1965
15031081 33082 2633,2477,92,0,52,0,4023,1958,1999
15031082 26090 0333,2478,92,0,59,0,2368,1958,1999
10031009 70011 2057,2479,90,0,83,0,13900,1969,2015
10031011 20011 5557,2480,97,80,54,0,12400,1969,1969
10031011 55011 8557,2481,60,68,36,0,11825,1969,1969
10031011 85015 7857,2482,94,65,69,0,10115,1996,1996
10032000 00001 3557,2483,90,0,86,0,7666,1984,2014
10032007 80009 7057,2484,90,0,76,0,11850,1989,2014
10032008 20007 8057,2485,99,0,94,0,4207,2016,2016
10032009 70011 2057,2486,90,0,82,0,14430,1989,2015
10032011 20011 5557,2487,98,63,48,0,12400,1989,1989
10032011 60011 8557,2488,73,55,33,0,11825,1989,1989
10032011 85015 7857,2489,79,55,55,0,10031,1996,1996
14131146 67152 3277,2490,62,0,64,0,9266,1976,2002
14131152 32155 1877,2491,100,0,77,0,13982,1976,2023
14132128 31130 8225,2492,72,9,31,0,3889,1977,1977
14132130 82133 7425,2493,79,20,40,0,4541,1977,1977
14132133 74134 6025,2494,40,0,61,0,4600,1941,1999
14132134 60135 0625,2495,77,0,66,0,4400,1997,1997
14132135 06137 6025,2496,41,0,63,0,4400,1941,1999
14132137 60139 2725,2497,71,0,61,0,4350,1997,1997
14132139 27145 1825,2498,58,0,52,0,4862,1955,1999
14132145 18146 0625,2499,74,0,67,0,5487,1996,2002
08012243 28248 0752,2500,91,81,72,0,26917,2012,2012
08012248 07251 2052,2501,100,100,71,0,21071,2022,2022
08012251 20253 5852,2502,99,75,71,0,21300,1993,1993
08012253 58257 6616,2503,99,78,76,0,20065,1993,1993
08012257 66265 7616,2504,92,0,82,0,18597,1962,2009
08012265 76278 1016,2505,95,75,75,0,36287,1992,1992
08012278 10280 7882,2506,83,79,80,0,18383,1997,1997
08012280 78283 2182,2507,90,68,69,0,18650,1995,1995
08012283 21285 4582,2508,97,80,70,0,17496,1992,1992
08012285 45289 0682,2509,100,0,90,0,19500,1993,2017
15031090 03096 6496,2510,100,0,100,0,2370,1958,2021
15031096 64097 1596,2511,100,0,100,0,2385,1958,2021
15031097 15097 6196,2512,93,0,75,0,2700,1958,2016
15032011 53011 7006,2513,82,59,55,0,2350,2022,2022
15121000 00000 1748,2514,52,0,60,0,1510,1985,2018
15121000 17005 6548,2515,81,0,93,0,1540,1985,2018
15121007 58009 6248,2516,90,0,84,0,5600,1975,2018
15121009 62010 8548,2517,69,0,58,0,5567,1931,2018
15121010 85013 0348,2518,69,0,74,0,5665,1931,2005
11031000 00001 0081,2519,71,0,73,0,1350,1939,1998
11031001 00001 4981,2520,80,0,78,0,1350,1939,1998
11031001 49001 7481,2521,98,0,55,1.3,1557,1939,2016
11031001 74002 0181,2522,53,0,33,2.94,1660,1939,1998
11031002 01006 0081,2523,49,0,36,0,1563,1952,1985
11031006 00014 0811,2524,46,0,45,0,3051,1952,1985
11031014 08014 8611,2525,41,0,46,0,3780,1973,2007
11631000 00000 8809,2526,89,25,51,0,4800,1993,1993
11631000 88001 2909,2527,86,42,47,0,6766,2011,2011
11631001 79002 0609,2528,77,53,55,0,7575,2011,2011
14132146 06146 6725,2529,54,0,57,0,5725,1996,2002
14132146 67152 3277,2530,60,0,66,0,9293,1976,2002
14132152 32155 1877,2531,100,0,77,0,13925,1976,2023
14331000 00001 0018,2532,52,0,24,0,2933,1937,1994
14331001 00006 9518,2533,75,0,65,0,1617,1960,2009
14331006 95011 9971,2534,81,0,64,0,1240,1960,2009
14431000 00000 9625,2535,89,0,54,0,7233,1976,2020
14431000 96002 2825,2536,87,0,69,0,4560,1962,2020
14431002 28002 7025,2537,95,0,98,0,3026,1946,2018
14431002 70007 6108,2538,96,0,96,1.03,2028,1947,2018
08012289 06290 9282,2539,98,0,89,0,18062,1995,2017
08012290 92294 6682,2540,100,0,89,0,20121,1994,2017
08012294 66298 6682,2541,90,77,77,0,21007,1997,1997
08012298 66302 8182,2542,80,79,79,0,15840,1996,1996
08012302 81305 4782,2543,90,0,75,0,17300,1964,2005
08012305 47306 7382,2544,87,0,75,0,17668,1964,2005
08131000 00002 2289,2545,86,0,48,0,660,1954,2021
08331014 53015 1478,2546,85,0,48,2.77,1060,1990,2009
08331015 14020 1178,2547,87,0,80,0,835,1934,2009
08331020 11020 6378,2548,81,0,73,0,957,1933,2009
15121013 03015 0648,2549,75,0,56,0,6150,1993,2005
15121015 06016 2606,2550,64,0,60,0,6900,1993,2005
15121016 26018 0306,2551,57,0,50,0,7733,1931,2005
15121018 03021 5657,2552,67,0,56,0,7329,1934,2005
15121021 55022 7457,2553,95,63,61,0,7400,2019,2019
15121021 56024 0957,2554,85,0,83,0,9050,1934,2007
15121024 09024 2957,2555,91,0,73,0,10100,2019,2019
15121024 29024 9457,2556,80,0,64,0,9197,1934,2007
15121030 12033 6057,2557,74,0,77,0,6800,1966,2011
11631001 91002 6009,2558,98,57,62,0,13950,2020,2020
11632000 00001 9009,2559,57,92,35,0,4150,1993,1993
11632000 88001 2009,2560,95,64,49,0,6675,2011,2011
11632001 20001 7909,2561,86,63,54,0,8100,2011,2011
11632001 29001 7909,2562,81,20,36,0,8100,2011,2011
11632001 79002 6009,2563,91,67,59,0,7575,2011,2011
11731000 00001 0050,2564,57,0,54,0,1748,1930,1991
11731001 00001 5750,2565,39,13,15,0,1775,1966,1966
11731001 57006 3050,2566,100,0,99,0,1785,1954,2022
11731006 30006 6050,2567,82,0,83,0,2260,1966,2012
11731006 60006 9650,2568,68,0,80,0,2715,1966,2012
14431007 61010 1937,2569,100,0,95,0,1720,1946,2018
14431010 19011 1137,2570,100,0,99,0,1407,1941,2018
14431011 11015 0037,2571,100,0,96,0,1175,1939,2018
14431015 00016 5037,2572,100,0,97,0,1220,1939,2018
14431016 50018 3337,2573,85,0,72,0,1113,1939,2018
14431018 33023 3237,2574,100,0,85,0,870,1939,2022
14431023 32030 4837,2575,79,0,63,0,632,1956,2004
14431030 48034 4794,2576,81,0,61,0,300,1956,2004
14631000 00000 4962,2577,72,0,48,0,1810,1927,2012
08331020 63026 0478,2578,73,0,76,0,840,1938,2009
08331026 04031 8915,2579,90,0,72,0,1312,1938,2009
08331031 89033 9715,2580,70,0,42,3.03,3160,1938,1997
08331033 97034 7415,2581,64,0,16,0,3833,1967,1967
08331034 74035 0815,2582,45,0,21,5.86,3707,1945,1997
08331038 62041 2515,2583,97,0,78,0,2360,1996,2019
08331038 69039 0615,2584,90,0,75,0,2360,1996,2017
08331041 25042 6015,2585,96,0,85,0,2153,1930,2019
08331042 60047 7515,2586,92,0,86,0,2160,1930,1991
15121033 60036 6857,2587,48,70,54,0,10625,1997,1997
15121036 68037 8357,2588,66,62,60,0,10220,1998,1998
15121037 83040 3457,2589,94,80,72,0,7633,1992,1992
15121040 34041 2457,2590,100,80,86,0,7150,2021,2021
15121041 24042 5957,2591,96,73,64,0,7150,1992,1992
15121042 59046 1157,2592,91,78,68,0,7025,1992,1992
15121046 11047 7757,2593,95,0,99,0,6600,1930,2021
15121047 77048 7653,2594,93,0,97,0,6550,1928,2021
15121048 76056 1753,2595,49,76,69,2.35,6173,2002,2002
15121056 17057 9253,2596,33,75,52,0,6333,2003,2003
11731006 96007 4950,2597,50,0,14,2.61,3830,1930,2012
11731007 49008 6650,2598,83,0,69,0,4781,1958,2012
11731008 66018 4350,2599,94,0,88,0,1793,1958,2012
11731018 43019 1050,2600,100,71,81,0,1610,2018,2018
12231000 00004 9317,2601,65,0,68,0,7419,1918,1991
12231004 93006 6317,2602,56,0,60,0,8483,1963,1991
12231006 63007 0017,2603,77,49,40,0,19200,2010,2010
12231007 00007 9217,2604,73,0,8,0,7180,1958,2021
12231007 92008 3517,2605,93,41,57,0,6258,2018,2018
12231008 35008 6617,2606,100,55,65,0,4790,2018,2018
14631000 49002 7162,2607,92,0,90,0,1560,1959,2012
14631002 71018 0479,2608,0,0,0,0,1944,1959,2012
14631018 04018 6379,2609,92,0,75,0,2682,1959,2015
14631018 63020 9479,2610,65,51,35,0,4200,1983,1983
14631020 94021 9479,2611,53,0,0,0,9600,1962,1962
14631021 94022 4679,2612,88,64,35,0,5743,2011,2011
14631022 46022 9879,2613,100,0,90,0,3010,1952,2020
14631022 98029 9979,2614,100,0,97,0,2340,1952,2020
14631029 99032 8386,2615,97,0,97,3.2,1900,1952,2018
08331047 75048 7215,2616,88,0,82,0,3057,1954,2016
08531000 97007 9679,2617,62,0,74,3.03,970,1955,2003
08531007 96008 4179,2618,68,0,58,1.2,693,1955,2003
08531008 41009 3979,2619,62,0,67,2.64,667,1955,2003
08631000 00005 7430,2620,95,0,90,0,5498,1964,2020
08631005 74006 5030,2621,95,0,96,0,4840,1964,2020
08631006 50007 1630,2622,96,0,92,0,5120,1964,2020
08631007 16007 6830,2623,93,0,85,0,4515,1964,2020
08631007 68012 6330,2624,93,78,75,0,2970,2013,2013
15121057 92058 9653,2625,75,0,77,0,6250,1928,1965
15121058 96062 5553,2626,24,72,55,0,6250,2003,2003
15121062 55067 4853,2627,87,80,76,0,4664,2003,2003
15121067 48073 9053,2628,64,76,62,0,4700,2004,2004
15121073 90074 5053,2629,66,78,62,0,4650,2003,2003
15121074 50077 5731,2630,80,74,59,0,4500,2003,2003
15121077 57080 0031,2631,78,0,92,0,4750,1972,2012
15121080 00085 1131,2632,74,0,87,0,3775,1972,2012
15121085 11085 9431,2633,79,0,83,0,2800,1972,2012
15121085 94094 0431,2634,71,0,83,0,3350,1972,2012
12231008 66008 8017,2635,93,73,55,0,6345,2018,2018
12231008 80009 8017,2636,66,0,26,0,7475,1954,2003
12231009 80010 6517,2637,49,0,74,0,6900,1954,2012
12231010 65011 5417,2638,62,0,79,0,5950,1954,2012
12231011 54011 9017,2639,43,0,79,0,4837,1954,2012
12231011 90012 6917,2640,54,0,85,0,3800,1954,2012
12232000 00004 9317,2641,74,0,74,0,7093,1971,1991
12232004 93006 4817,2642,74,0,56,0,8483,1962,1991
12232006 48007 8217,2643,76,0,24,0,17020,1958,2021
12232007 60007 6717,2644,100,70,56,0,4290,2018,2018
14631032 83040 7964,2645,99,0,94,0,1888,1948,2018
14631040 79042 7264,2646,100,75,82,0,2200,2018,2018
14631042 72043 1064,2647,67,70,61,0,3262,2005,2005
14632018 12018 8279,2648,88,0,73,0,2495,1959,2015
14632018 82020 5879,2649,93,0,92,0,4380,1995,2015
14831000 00007 5287,2650,63,0,71,0,1430,1948,2010
14831007 52007 8487,2651,62,0,44,3.2,1705,1947,2010
14831007 84008 4187,2652,50,0,0,0,2505,1963,2010
14831008 41008 9987,2653,72,0,17,0,1905,1963,2006
09231005 97008 4478,2654,100,0,80,0,14700,1956,2021
09231008 44009 6278,2655,90,0,85,0,5800,1956,2013
09231009 62015 5378,2656,83,0,79,0,5165,1956,2013
09231015 53017 2178,2657,79,0,77,0,4790,1956,2014
09231017 21018 2078,2658,83,0,76,0,4973,1956,2014
09231018 20027 6878,2659,100,0,85,0,3048,1956,2022
09231027 68041 6078,2660,4,0,47,0,1888,1957,1993
09231041 60042 0715,2661,22,0,39,0,1570,1958,1993
09231042 07042 7015,2662,75,0,48,0,1815,1930,2017
09231042 70050 5715,2663,76,0,68,0,1220,1952,2019
15121094 04094 9831,2664,75,0,61,0,3713,1972,2015
15122024 51025 2957,2665,83,0,61,0,3981,1981,2018
15122030 12033 4857,2666,29,68,47,0,5690,2000,2000
15122033 48036 5857,2667,12,61,45,0,10625,1997,1997
15122036 58038 6557,2668,64,63,54,0,10416,1992,1992
15122038 65040 0457,2669,99,0,85,0,8116,1930,2021
15122040 04041 2457,2670,67,76,54,0,7150,1992,1992
15122041 24045 1457,2671,86,80,60,0,7012,1992,1992
15122045 14045 4957,2672,98,0,83,0,6650,1930,2021
15122045 49047 7757,2673,37,72,56,0,6600,2002,2002
12232007 82008 7217,2674,87,65,56,0,5930,2018,2018
12232008 88009 0117,2675,74,0,36,0,4200,1954,2003
12731000 00000 3543,2676,76,0,26,0,910,1968,1999
12731000 35001 0743,2677,64,0,42,0,1423,1969,1999
12731001 07001 5043,2678,78,0,35,0,1517,1925,1999
12731001 50005 6643,2679,60,0,55,0,1005,1930,1999
12731005 66015 3043,2680,62,0,70,0,1086,1949,2008
12731015 30015 6043,2681,67,0,70,0,1900,1948,2008
12731015 60015 8843,2682,72,0,3,2.41,1900,1967,1990
12831000 00000 7922,2683,69,0,56,0,1450,1939,1999
14831008 99014 7887,2684,50,0,39,0,1060,1962,1990
14831014 78024 4687,2685,84,0,51,1.13,1065,1963,1988
14831024 46029 1002,2686,88,0,57,0,1220,1962,1988
14831029 10030 1702,2687,100,0,83,0,2563,1965,2023
14831030 17030 5902,2688,100,0,77,0,3445,1965,2023
14831030 59031 1802,2689,100,0,77,0,2300,1979,2023
14831031 18032 0002,2690,100,0,77,0,1840,1948,2023
14831032 00035 0102,2691,70,0,60,0,1307,1948,2014
14831035 01043 1102,2692,74,0,63,0,780,1962,2014
09231052 53067 3615,2693,88,0,89,0,1060,1949,2015
09231067 36074 8701,2694,76,0,77,0,997,1950,2014
09231074 87075 2501,2695,86,0,63,0,1903,1950,2014
09231075 25076 1701,2696,84,0,75,0,2940,1929,2014
09231076 17077 1001,2697,75,0,87,0,2850,1930,2014
09231077 10080 4801,2698,76,0,89,0,3877,1967,2014
09231080 48081 2001,2699,67,0,60,0,4777,1929,2014
09231081 20081 5101,2700,66,0,49,0,2718,1929,2014
09231081 51088 6001,2701,73,0,92,0,1690,1967,2014
15122047 77049 7553,2702,48,68,55,0,6220,2002,2002
15122049 75053 8353,2703,72,0,63,0,7300,1966,1983
15122053 83054 7353,2704,32,73,57,0,6050,2002,2002
15122054 73055 2153,2705,57,0,73,0,6375,2000,2010
15122055 21055 5853,2706,100,100,71,0,6666,2023,2023
15122055 58056 1353,2707,73,0,78,0,6500,2000,2010
15122056 13062 5753,2708,43,76,67,0,6375,2003,2003
15122062 57067 5753,2709,81,76,75,0,4646,2003,2003
15122067 57073 7853,2710,60,72,64,0,4700,2003,2003
15122073 78074 5053,2711,90,78,60,0,4625,2002,2002
15122074 50079 0231,2712,81,77,61,0,4450,2003,2003
12831000 79007 0222,2713,67,0,51,0,1450,1939,2005
12911000 00000 2897,2714,0,0,0,0,6483,1976,1976
12912000 00000 2897,2715,0,0,0,0,6483,1976,1976
13031000 00000 1516,2716,95,1,36,0,2260,2009,2009
13031000 15000 4116,2717,57,0,26,0,2260,1936,2009
13031000 41000 7916,2718,68,0,70,0,2260,1936,2009
13031000 79014 2416,2719,88,0,73,0,1285,1936,2012
13031014 24028 7682,2720,89,0,71,0,1295,1923,2014
13031028 76031 8482,2721,76,0,76,0,8814,1920,2014
13031031 84032 2082,2722,86,0,57,0,7910,1965,2014
14831043 11050 0315,2723,79,0,75,0,780,1962,2017
14831050 03062 5115,2724,96,0,84,0,1082,1973,2012
14831062 51063 1215,2725,81,0,61,1.37,2050,1960,2012
14831063 12063 4615,2726,78,0,42,0,1837,1971,2016
14831063 46066 9715,2727,91,0,53,4.69,595,1971,2011
14931000 53001 3490,2728,17,0,0,0,7237,1964,1964
14931001 34003 5390,2729,88,0,80,0,5233,1957,2022
14931003 53004 2190,2730,100,0,79,0,4100,1963,2022
14931004 21005 2390,2731,100,0,95,0,3300,1963,2022
09231088 60092 9401,2732,73,0,89,0,1480,1967,2014
09231092 94097 6061,2733,93,0,77,0,1310,1967,2014
09231097 60101 3361,2734,54,0,85,0,1845,1931,2008
09231101 33102 0261,2735,66,0,81,0,2060,1967,2008
09231102 02103 8061,2736,62,0,76,0,2485,1931,2008
09231106 07106 8161,2737,91,0,85,0,3550,1977,2019
09231106 81107 4261,2738,94,0,97,0,3060,1997,2019
09231107 42108 2761,2739,97,0,92,0,3060,1931,2019
09231108 27108 9061,2740,92,0,95,0,3060,1997,2019
15122079 02092 3231,2741,79,80,64,0,3775,2005,2005
15122092 32094 0431,2742,69,0,90,0,3266,1972,2012
15122094 04094 9831,2743,81,0,76,0,4317,1972,2015
15231000 00001 3820,2744,62,0,53,0,910,1958,2005
16031000 00001 0877,2745,58,0,68,0,11200,1985,2011
16031001 08002 4277,2746,42,70,35,0,23729,1987,1987
16032000 00001 3277,2747,70,0,59,0,11275,1985,2011
16331000 00000 5677,2748,70,0,41,0,10600,1941,2002
16331000 56001 1077,2749,59,50,21,0,8407,1966,1966
16331001 10002 0877,2750,48,46,22,0,14116,1987,1987
13032031 45032 2082,2751,86,0,55,0,6858,1960,2014
13621100 58101 4856,2752,83,0,16,0,3690,1934,1996
13621101 48102 3456,2753,81,0,58,0,3490,1977,1996
13621102 34102 9756,2754,52,0,0,0,5315,1977,1977
13621102 97103 4056,2755,79,0,0,0,10500,1967,1967
13621103 40103 7356,2756,0,0,0,0,5350,1987,1987
13622103 30103 7356,2757,0,0,0,0,5383,1987,1987
13631000 00000 4623,2758,15,0,0,0,11200,1973,1973
13631000 46002 6023,2759,75,0,46,0,2913,1924,1985
13631002 60018 2723,2760,54,0,33,0,1424,1924,2011
13631018 27018 9323,2761,16,13,0,0,933,1929,1929
14931005 23006 1390,2762,100,0,96,0,2883,1927,2022
14931006 13006 7190,2763,100,0,90,0,2550,1927,2022
14931006 71010 2690,2764,71,0,64,0,4600,1927,1995
14931010 26011 0690,2765,64,0,68,0,4600,1927,1995
14931011 06011 6954,2766,67,0,60,0,4600,1929,1995
14931011 69012 0854,2767,75,0,80,0,3560,1929,2016
14931012 08016 9654,2768,68,0,43,0,2344,1977,1991
14931016 96017 6754,2769,40,0,18,0,2150,1977,2001
14931017 67020 0954,2770,51,0,42,0,2460,1977,1991
09231108 90109 6061,2771,97,0,94,0,3060,1931,2019
09231109 60113 9961,2772,89,0,94,0,2976,1997,2019
09231113 99118 4761,2773,97,0,95,0,3288,1931,2019
09231118 47118 5891,2774,89,0,92,0,4390,1932,2019
09231118 58119 4591,2775,91,73,76,0,4648,2016,2016
09231119 45120 8591,2776,100,0,83,0,4460,1932,2023
09231120 85121 4691,2777,85,74,65,0,3890,2017,2017
09231120 85125 9791,2778,100,0,83,0,3685,1930,2023
09231125 97129 9291,2779,94,80,74,0,6246,2015,2015
09231129 92130 2491,2780,88,0,69,0,11900,1930,2019
16331002 08002 5677,2781,99,0,48,0,11850,1983,2002
16331002 56003 6777,2782,60,0,24,0,22867,1939,2002
16331003 67005 3277,2783,66,0,54,0,11364,1965,2008
16331005 32007 0977,2784,51,45,65,0,10856,1965,1965
16331007 09012 6177,2785,60,41,69,0,7808,1964,1964
16331012 61014 0977,2786,82,70,69,0,6066,1992,1992
16331014 09016 9350,2787,78,72,67,0,5900,1992,1992
16331016 93021 4450,2788,81,71,76,0,5115,1998,1998
16331021 44024 8750,2789,65,72,79,0,5750,1996,1996
16331024 87030 2450,2790,59,70,58,0,5233,1999,1999
13631018 93027 2623,2791,49,0,43,0,1018,1929,1991
13631027 26027 5623,2792,41,0,54,0,1200,1929,1991
13631027 56029 9523,2793,41,0,18,0,1092,1929,1991
13631029 95038 9223,2794,99,0,90,0,1177,1954,2022
13631038 92039 6723,2795,85,0,33,4.39,1118,1954,1995
13631039 67043 1623,2796,74,0,49,3.15,920,1971,1995
13631043 16045 9453,2797,67,0,59,0,770,1971,2002
13631045 94046 8853,2798,65,0,52,2.18,750,1971,2011
13631046 88053 4653,2799,82,0,74,0,685,1971,2002
14931020 09020 5254,2800,53,0,27,0,2470,1977,2001
14931020 52022 2654,2801,57,0,54,0,2470,1977,1991
14931022 26022 9954,2802,71,0,68,0,1210,1933,1999
14931022 99024 2654,2803,75,0,66,0,1210,1933,1999
14931024 26024 7554,2804,72,0,59,0,1210,1933,1999
14931024 75031 0054,2805,65,0,59,0,1833,1933,1999
14931031 00031 8554,2806,76,0,53,0,2590,1933,1999
14931031 85032 5254,2807,61,0,52,0,2590,1933,1999
14931032 52033 0454,2808,85,0,58,0,2987,1927,2018
09231130 24130 9891,2809,86,0,64,0,12100,1936,2019
09231130 98131 7891,2810,80,0,55,0,8100,1932,2019
09231131 78132 1691,2811,21,54,47,0,6100,1993,1993
09231132 16133 8091,2812,72,64,64,0,5900,1993,1993
09231133 80143 1491,2813,99,0,97,0,2784,1933,2019
09231143 14146 9763,2814,97,0,92,0,1970,1933,2019
09231157 95159 7863,2815,70,83,67,0,1901,1978,1978
09231159 78161 3263,2816,36,0,47,0,3940,1978,2001
09231161 32165 2063,2817,43,0,60,0,3727,1978,2001
16331030 24032 5063,2818,96,73,66,0,5500,1996,1996
16331032 50033 8763,2819,91,78,65,0,5500,1999,1999
16331033 87035 3963,2820,66,77,62,0,5625,1999,1999
16331035 39039 1663,2821,91,51,69,0,5750,1996,1996
16331039 16044 9963,2822,93,72,70,0,4276,1994,1994
16331044 99055 6062,2823,70,74,69,0,5562,1998,1998
16331055 60061 1562,2824,69,78,68,0,3754,1997,1997
16332000 41001 0977,2825,78,29,9,0,9720,1966,1966
16332001 09002 0877,2826,51,43,10,0,14225,1987,1987
16332002 08002 5377,2827,55,0,43,0,11850,1983,2002
13631054 36054 7953,2828,88,0,28,0,950,1955,1966
13631054 79057 5653,2829,85,0,41,0,917,1955,1989
13631057 56064 7453,2830,82,0,35,0,827,1961,1992
13631064 74072 3053,2831,99,0,93,0,1280,1961,1992
13631072 30072 8031,2832,78,60,20,1.28,2633,2018,2018
13631072 80081 7131,2833,96,0,95,0,2572,1955,2020
13631081 71082 3031,2834,92,0,61,5.05,2445,1953,2017
13631082 30087 1731,2835,92,0,78,0,2988,1953,2019
13731000 00000 7268,2836,38,0,45,0,3410,1954,1993
13731000 72013 6668,2837,29,0,51,0,3772,1955,1993
14931033 04033 5254,2838,71,0,63,3.92,3760,1930,2018
14931034 69036 7754,2839,90,0,79,2.3,1290,1993,2019
14931036 77041 9754,2840,89,0,90,3.3,1295,1992,2019
14931046 15050 4754,2841,98,0,90,0,1913,1988,2022
14931050 47051 5048,2842,100,0,77,0,1988,1987,2023
14931051 50055 7148,2843,100,0,83,0,2188,1987,2023
14931055 71058 9248,2844,43,0,36,0,2060,1989,1989
14931058 92059 2648,2845,91,0,84,0,1477,1932,1989
14931059 26063 7048,2846,97,0,90,0,1790,1986,1986
14931063 70064 0748,2847,97,0,84,2.72,2040,1986,1986
09231165 20168 5963,2848,33,0,48,0,3300,1978,2001
09231168 59172 2062,2849,34,0,61,0,3100,1978,2001
09231172 20175 8662,2850,89,0,93,0,2900,1965,2016
09231175 86179 1762,2851,88,0,87,0,3400,1931,2016
09231179 17179 4062,2852,89,0,48,0,7700,1995,2016
09231179 40179 8362,2853,47,0,30,0,11100,1995,2004
09231179 83180 1562,2854,53,0,61,0,11800,1953,2004
09231180 15180 6562,2855,56,0,57,0,12000,1973,2004
09231180 65181 9862,2856,63,0,50,0,7983,1949,2004
16332003 58005 3277,2857,68,0,56,0,11241,1965,2008
16332005 32007 0977,2858,37,45,68,0,10958,1965,1965
16332007 09008 6877,2859,72,0,80,0,8450,1928,2008
16332008 68010 4277,2860,81,0,66,0,7512,1964,2008
16332010 42011 0477,2861,91,86,75,0,7600,2008,2008
16332011 04012 3677,2862,81,0,83,0,7000,1928,2008
16332012 36014 0977,2863,83,72,60,0,6066,1992,1992
16332014 09016 9350,2864,69,75,55,0,5900,1992,1992
16332016 93021 4450,2865,72,73,77,0,5205,1998,1998
16332021 44024 8750,2866,78,0,78,0,5775,1930,2000
13731013 66014 4390,2867,88,66,51,0,4252,2004,2004
13931000 00000 6596,2868,63,0,58,2.12,1590,2001,2001
13931000 65001 7596,2869,73,0,26,1.83,1590,2001,2001
13931001 75002 4796,2870,74,0,41,0,1590,1957,2001
13931002 47005 2596,2871,76,0,45,0,1590,1957,2001
13931005 25006 4296,2872,79,0,53,0,1590,1990,2001
13931006 42008 4596,2873,68,0,19,0,1590,1957,2001
13931008 45011 6796,2874,75,0,25,0,1220,1957,2001
14031000 00000 5797,2875,61,0,37,0,2798,1946,2004
14031000 57000 9597,2876,53,0,62,0,2290,1946,2004
14931064 07064 7748,2877,71,52,8,0,4210,1986,1986
14931064 77066 3548,2878,87,81,61,0,6617,1983,1983
14932000 53001 3490,2879,49,1,0,0,8325,1964,1964
14932001 34003 5390,2880,73,0,62,0,5566,1957,2022
14932003 53004 2190,2881,99,0,79,0,4375,1963,2022
14932004 21005 6490,2882,98,0,87,0,3300,1963,2022
14932005 64006 1390,2883,100,0,91,0,2883,1978,2022
14932006 13007 1390,2884,100,0,91,0,2550,1978,2022
15031000 00000 3106,2885,80,0,75,0,3530,1926,2015
15031000 31001 1206,2886,84,0,20,0,4708,1926,1966
09231181 98182 4062,2887,56,0,65,0,5565,1960,2004
